Name,Episode,Sentence
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,"I know you don't want it. I know you don't care about power. But I ask you now, if we choose you will you wear the crown? Will you lead the Seven Kingdoms to the best of your abilities from this day until your last day?"
608d2a5d28b7269738c3ed13,608d286e28b7269738c3ed0f,Why do you think I came all this way?
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,To Brandon of House Stark... I say aye.
608d2a5d28b7269738c3ed40,608d286e28b7269738c3ed0f,Aye.
608d2a5d28b7269738c3ed49,608d286e28b7269738c3ed0f,Aye.
608d2a5d28b7269738c3ed4b,608d286e28b7269738c3ed0f,Aye.
608d2a5d28b7269738c3ed4a,608d286e28b7269738c3ed0f,Aye.
608d2a5d28b7269738c3ed17,608d286e28b7269738c3ed0f,Aye.
608d2a5d28b7269738c3ed4c,608d286e28b7269738c3ed0f,Aye.
608d2a5d28b7269738c3ed4d,608d286e28b7269738c3ed0f,Aye.
608d2a5d28b7269738c3ed20,608d286e28b7269738c3ed0f,Aye.
608d2a5d28b7269738c3ed4e,608d286e28b7269738c3ed0f,Aye.
608d2a5d28b7269738c3ed4f,608d286e28b7269738c3ed0f,Aye.
608d2a5d28b7269738c3ed1b,608d286e28b7269738c3ed0f,Aye.
608d2a5d28b7269738c3ed29,608d286e28b7269738c3ed0f,"I'm not sure I get a vote, but aye."
608d2a5d28b7269738c3ed32,608d286e28b7269738c3ed0f,Aye.
608d2a5d28b7269738c3ed14,608d286e28b7269738c3ed0f,"I love you, little brother. I always will. You'll be a good king. But tens of thousands of Northmen fell in the Great War defending all of Westeros. And those who survived have seen too much and fought too hard ever to kneel again. The North will remain an independent kingdom, as it was for thousands of years."
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,"All hail Bran the Broken, First of His Name, King of the Andals and the First Men, Lord of the Six Kingdoms and Protector of the Realm."
608d2a5d28b7269738c3ed3f,608d286e28b7269738c3ed0f,All hail Bran the Broken!
608d2a5d28b7269738c3ed13,608d286e28b7269738c3ed0f,"Lord Tyrion, you will be my Hand."
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,"N- No, Your Grace, I don't want it."
608d2a5d28b7269738c3ed13,608d286e28b7269738c3ed0f,And I don't want to be king.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,"I don't deserve it. I thought I was wise, but I wasn't. I thought I knew what was right, but I didn't. Choose Ser Davos. Choose anyone else."
608d2a5d28b7269738c3ed13,608d286e28b7269738c3ed0f,I choose you.
608d2a5d28b7269738c3ed38,608d286e28b7269738c3ed0f,You cannot.
608d2a5d28b7269738c3ed13,608d286e28b7269738c3ed0f,"Yes, I can. I'm king."
608d2a5d28b7269738c3ed38,608d286e28b7269738c3ed0f,This man is a criminal. He deserves justice.
608d2a5d28b7269738c3ed13,608d286e28b7269738c3ed0f,He just got it. He's made many terrible mistakes. He's going to spend the rest of his life fixing them.
608d2a5d28b7269738c3ed38,608d286e28b7269738c3ed0f,It is not enough.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,Giving you to the Unsullied would start a war. Letting you walk free would start a war. So our new king has chosen to send you to the Night's Watch.
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0f,There's still a Night's Watch?
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,The world will always need a home for bastards and broken men.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,"You shall take no wife, hold no lands, father no children. The Unsullied wanted your head of course, but Grey Worm has accepted the justice of a life sentence. Sansa and Arya wanted you freed, but they understand our new king needs to make peace. No one is very happy. Which means it's a good compromise, I suppose."
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0f,Was it right? What I did?
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,What we did.
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0f,It doesn't feel right.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,Ask me again in ten years.
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0f,I don't expect we'll ever see each other again.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,I wouldn't be so sure. A few years as Hand of the King would make anyone want to piss off the edge of the world.
608d2a5d28b7269738c3ed50,608d286e28b7269738c3ed0f,All the men have boarded.
608d2a5d28b7269738c3ed38,608d286e28b7269738c3ed0f,Good. We sail for the isle of Naath.
608d2a5d28b7269738c3ed14,608d286e28b7269738c3ed0f,I wish there had been another way. Can you forgive me?
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0f,"The North is free, thanks to you."
608d2a5d28b7269738c3ed14,608d286e28b7269738c3ed0f,But they lost their king.
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0f,Ned Stark's daughter will speak for them. She's the best they could ask for.
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0f,"You can come see me, you know, at Castle Black."
608d2a5d28b7269738c3ed1d,608d286e28b7269738c3ed0f,I can't.
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0f,You think anyone will dare tell you women aren't allowed?
608d2a5d28b7269738c3ed1d,608d286e28b7269738c3ed0f,I'm not going back north.
608d2a5d28b7269738c3ed14,608d286e28b7269738c3ed0f,Where are you going?
608d2a5d28b7269738c3ed1d,608d286e28b7269738c3ed0f,What's west of Westeros?
608d2a5d28b7269738c3ed1d,608d286e28b7269738c3ed0f,No one knows. It's where all the maps stop. That's where I'm going.
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0f,You have your Needle?
608d2a5d28b7269738c3ed1d,608d286e28b7269738c3ed0f,Right here.
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0f,Your Grace.
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0f,I'm sorry I wasn't there when you needed me.
608d2a5d28b7269738c3ed13,608d286e28b7269738c3ed0f,You were exactly where you were supposed to be.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,That's not- Uh-
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,What's this?
608d2a5d28b7269738c3ed40,608d286e28b7269738c3ed0f,A Song of Ice and Fire. Archmaester Ebrose's history of the wars following the death of King Robert. I helped him with the title.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,I suppose I come in for some heavy criticism.
608d2a5d28b7269738c3ed40,608d286e28b7269738c3ed0f,"Oh, I wouldn't say that."
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,"Oh, he's kind to me. Never wouldo ve guessed."
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,He's not kind?
608d2a5d28b7269738c3ed40,608d286e28b7269738c3ed0f,He-
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,He what? What does he say about me?
608d2a5d28b7269738c3ed40,608d286e28b7269738c3ed0f,"I don't believe you're mentioned, ahem."
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,Your Grace.
608d2a5d28b7269738c3ed29,608d286e28b7269738c3ed0f,Your Grace.
608d2a5d28b7269738c3ed25,608d286e28b7269738c3ed0f,Your Grace.
608d2a5d28b7269738c3ed40,608d286e28b7269738c3ed0f,Your Grace.
608d2a5d28b7269738c3ed13,608d286e28b7269738c3ed0f,We appear to be missing a Master of Whisperers. And a Master of Laws. And a Master of War.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,"Yes, Your Grace. Suitable prospects will be brought to you for an audience in the coming weeks."
608d2a5d28b7269738c3ed13,608d286e28b7269738c3ed0f,And Drogon? Any word?
608d2a5d28b7269738c3ed40,608d286e28b7269738c3ed0f,"He was last spotted flying east, toward-"
608d2a5d28b7269738c3ed25,608d286e28b7269738c3ed0f,"The farther away, the better."
608d2a5d28b7269738c3ed13,608d286e28b7269738c3ed0f,Perhaps I can find him. Do carry on with the rest.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,"As you wish, Your Grace."
608d2a5d28b7269738c3ed32,608d286e28b7269738c3ed0f,Ser Podrick.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,"We serve at your pleasure, King Bran the Broken, ruler of the Six Kingdoms and Protector of the Realm. Long may he reign."
608d2a5d28b7269738c3ed40,608d286e28b7269738c3ed0f,Long may he reign.
608d2a5d28b7269738c3ed29,608d286e28b7269738c3ed0f,Long may he reign.
608d2a5d28b7269738c3ed32,608d286e28b7269738c3ed0f,Long may he reign.
608d2a5d28b7269738c3ed25,608d286e28b7269738c3ed0f,Long may he reign.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,That will improve.
608d2a5d28b7269738c3ed13,608d286e28b7269738c3ed0f,I'm sure it will.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,"Ser Bronn of the Blackwater, Lord of Highgarden, Lord Paramount of the Reach and Master of Coin, would you say the crown's debt to you has been paid?"
608d2a5d28b7269738c3ed25,608d286e28b7269738c3ed0f,"In full, my lord Hand."
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,Good. Time to start incurring a new one. We have hungry people to feed. Can we expect some assistance in this regard?
608d2a5d28b7269738c3ed25,608d286e28b7269738c3ed0f,Indeed we can.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,"Lord Davos, we have an armada to rebuild and ports to repair."
608d2a5d28b7269738c3ed29,608d286e28b7269738c3ed0f,We have. These projects will begin as soon as the Master of Coin and Lord of Lofty Titles provides funding.
608d2a5d28b7269738c3ed25,608d286e28b7269738c3ed0f,"The Master of Coin looks forward to helping the Master of Ships, but first he has to ensure we're not wasting coin, or soon there won't be no more coin."
608d2a5d28b7269738c3ed29,608d286e28b7269738c3ed0f,Any more.
608d2a5d28b7269738c3ed25,608d286e28b7269738c3ed0f,You Master of Grammar now too?
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,"Grandmaester, ahem, it is my theory, based on my years of work on the Casterly Rock sewers, that clean water leads to a healthier population."
608d2a5d28b7269738c3ed40,608d286e28b7269738c3ed0f,The Archmaester has done some research on this subject and it turns out-
608d2a5d28b7269738c3ed25,608d286e28b7269738c3ed0f,The strong live and the weak don't.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,Find the best builders and set them to the task.
608d2a5d28b7269738c3ed25,608d286e28b7269738c3ed0f,"Oh, speaking of builders, all the best brothels burned down. The Master of Coin is willing to fund reconstruction."
608d2a5d28b7269738c3ed40,608d286e28b7269738c3ed0f,Uh... the Archmaester is less than enthusiastic about the salutary effects of brothels.
608d2a5d28b7269738c3ed25,608d286e28b7269738c3ed0f,"Well, I imagine he isn't using them properly."
608d2a5d28b7269738c3ed32,608d286e28b7269738c3ed0f,I think we can all agree that ships take precedence over brothels.
608d2a5d28b7269738c3ed25,608d286e28b7269738c3ed0f,I think that's a very presumptuous statement.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,I once brought a jackass and a honeycomb into a brothel.
608d2a5d28b7269738c3ed1a,608d286e28b7269738c3ed0f,The Queen in the North!
608d2a5d28b7269738c3ed3f,608d286e28b7269738c3ed0f,The Queen in the North! The Queen in the North! The Queen in the North! The Queen in the North! The Queen in the North!
